date_inscription,age,genre,region,type_abonnement,depense_mensuelle,nb_commandes_mois_dernier,nb_retours,jours_depuis_derniere_commande,score_satisfaction,churn
2024-10-31,62,Femme,Maritime,Standard,6.26,0,0,104,4.8,0
2024-11-01,21,Femme,Maritime,Premium,67.63,6,1,58,4.6,0
2024-11-01,21,Femme,Maritime,Standard,45.42,5,0,131,4.8,0
2024-11-01,24,Homme,Plateaux,Standard,2.0,0,0,122,6.9,0
2024-11-01,59,Homme,Kara,VIP,64.6,6,1,113,5.0,0
2024-11-01,18,Homme,Plateaux,Premium,71.04,6,0,130,6.8,0
2024-11-02,67,Homme,Maritime,Standard,40.97,3,0,152,5.7,0
2024-11-02,55,Homme,Plateaux,Premium,27.05,2,1,152,4.6,0
2024-11-02,44,Homme,Kara,Standard,24.06,1,0,56,7.6,0
2024-11-02,40,Homme,Maritime,Standard,8.84,2,0,163,7.2,1
2024-11-03,66,Homme,Maritime,Standard,36.85,2,0,58,4.9,0
2024-11-03,66,Femme,Plateaux,Premium,50.87,2,0,4,5.3,0
2024-11-03,47,Femme,Plateaux,Premium,47.21,4,0,165,5.1,0
2024-11-03,37,Femme,Maritime,Standard,34.23,2,0,162,4.5,0
2024-11-04,64,Homme,Plateaux,Standard,14.54,1,0,106,6.2,0
2024-11-05,46,Femme,Maritime,Standard,30.75,3,1,167,4.1,1
2024-11-05,42,Femme,Maritime,Standard,28.67,1,1,109,5.0,1
2024-11-05,42,Homme,Maritime,Standard,30.86,3,0,162,6.2,1
2024-11-05,35,Homme,Centrale,Standard,60.15,6,0,135,5.5,1
2024-11-06,44,Femme,Plateaux,Premium,29.31,1,1,76,4.5,0
2024-11-06,64,Homme,Plateaux,Standard,18.9,0,0,87,7.7,0
2024-11-06,46,Femme,Kara,VIP,62.94,5,0,59,6.2,0
2024-11-06,61,Femme,Maritime,Standard,21.04,2,0,176,3.3,1
2024-11-06,32,Homme,Kara,VIP,56.33,5,0,169,5.4,0
2024-11-06,42,Homme,Kara,Standard,36.86,1,0,0,5.9,0
2024-11-07,19,Homme,Maritime,Standard,50.82,6,0,19,6.3,0
2024-11-07,49,Homme,Plateaux,Premium,63.45,7,0,46,6.9,0
2024-11-08,31,Femme,Kara,Standard,36.4,3,0,172,6.6,0
2024-11-08,53,Femme,Maritime,Standard,38.33,6,0,134,3.4,0
2024-11-08,28,Femme,Maritime,Standard,27.2,1,0,157,4.6,1
2024-11-08,66,Femme,Maritime,Standard,33.85,3,1,93,5.3,0
2024-11-10,52,Femme,Plateaux,Standard,41.36,3,1,10,4.9,0
2024-11-10,48,Femme,Maritime,Standard,30.48,3,3,93,7.3,0
2024-11-10,65,Femme,Maritime,Standard,7.46,0,0,56,5.8,0
2024-11-10,41,Femme,Maritime,Standard,53.88,6,0,42,6.2,0
2024-11-10,68,Femme,Maritime,Standard,11.62,3,1,18,5.0,1
2024-11-11,51,Femme,Plateaux,Premium,39.73,3,1,78,6.1,0
2024-11-11,51,Homme,Kara,Standard,56.67,4,0,89,4.1,0
2024-11-12,29,Femme,Savanes,Standard,26.63,2,0,81,6.8,0
2024-11-12,21,Femme,Centrale,Premium,46.39,5,0,124,4.5,0
2024-11-12,35,Homme,Plateaux,Standard,27.45,2,1,71,6.8,0
2024-11-13,42,Homme,Plateaux,Standard,47.56,4,0,174,5.4,0
2024-11-13,39,Femme,Maritime,Premium,46.17,5,2,112,5.4,1
2024-11-13,41,Femme,Kara,Premium,55.0,5,0,56,6.8,0
2024-11-14,51,Femme,Kara,Premium,61.28,4,0,121,5.9,0
2024-11-14,41,Homme,Kara,Premium,34.6,0,0,90,5.7,0
2024-11-14,57,Homme,Plateaux,Premium,68.16,8,0,109,6.6,0
2024-11-14,19,Homme,Maritime,VIP,55.65,4,0,176,5.2,0
2024-11-14,37,Homme,Maritime,Standard,2.43,0,0,172,4.9,1
2024-11-15,34,Femme,Maritime,Premium,54.21,6,1,10,5.3,0
2024-11-15,54,Femme,Savanes,Premium,21.3,1,0,21,6.7,0
2024-11-15,61,Femme,Centrale,Standard,47.5,4,0,60,4.8,0
2024-11-16,62,Femme,Maritime,Standard,23.4,3,0,92,6.2,0
2024-11-16,68,Femme,Kara,Standard,2.0,0,0,42,5.2,0
2024-11-17,61,Femme,Maritime,Standard,30.59,1,0,137,6.0,1
2024-11-17,64,Homme,Savanes,Standard,19.0,2,0,14,8.3,0
2024-11-17,65,Femme,Maritime,Standard,41.86,4,0,139,6.2,0
2024-11-17,29,Femme,Maritime,Standard,21.32,2,0,118,5.4,0
2024-11-18,42,Homme,Plateaux,Standard,9.17,0,0,179,3.3,1
2024-11-18,28,Femme,Maritime,Standard,39.04,1,0,27,7.6,0
2024-11-19,54,Homme,Savanes,Premium,22.96,3,0,87,6.8,0
2024-11-21,40,Femme,Plateaux,Premium,5.43,0,1,4,6.0,0
2024-11-21,27,Homme,Plateaux,Standard,2.0,1,0,89,7.7,0
2024-11-22,65,Homme,Savanes,Premium,45.6,3,0,88,3.5,0
2024-11-22,45,Homme,Kara,Standard,13.37,1,0,174,4.1,1
2024-11-23,62,Femme,Plateaux,Standard,24.0,2,1,142,4.2,1
2024-11-23,59,Femme,Kara,Standard,43.61,3,0,71,5.5,0
2024-11-23,56,Femme,Maritime,Premium,21.75,3,0,31,8.2,1
2024-11-23,36,Homme,Maritime,Premium,74.65,7,0,117,7.4,0
2024-11-24,23,Femme,Kara,Standard,44.14,4,0,143,5.0,0
2024-11-24,44,Femme,Maritime,Standard,12.95,1,0,74,5.8,0
2024-11-25,27,Femme,Kara,Standard,43.84,3,0,19,7.5,0
2024-11-25,33,Homme,Plateaux,Standard,42.77,4,1,171,3.6,1
2024-11-26,28,Homme,Maritime,Premium,54.53,5,0,175,4.9,0
2024-11-26,56,Homme,Maritime,VIP,70.83,7,0,166,7.1,0
2024-11-26,59,Homme,Maritime,Premium,48.3,6,0,107,4.7,0
2024-11-26,22,Femme,Plateaux,Standard,39.95,2,1,114,4.7,0
2024-11-26,24,Femme,Kara,Standard,20.44,2,1,175,4.4,0
2024-11-26,55,Homme,Maritime,Premium,66.27,6,0,139,4.9,0
2024-11-27,30,Homme,Plateaux,Premium,23.86,1,0,57,5.3,0
2024-11-28,61,Femme,Maritime,Standard,50.06,5,1,69,6.3,0
2024-11-28,57,Femme,Plateaux,Standard,62.82,5,0,7,6.1,0
2024-11-28,51,Homme,Kara,Standard,14.75,1,0,44,6.7,0
2024-11-30,32,Homme,Centrale,Standard,2.0,0,0,108,3.2,1
2024-11-30,41,Homme,Centrale,Premium,63.59,7,0,49,8.8,0
2024-11-30,36,Femme,Plateaux,Standard,21.3,4,0,163,5.2,0
2024-11-30,60,Homme,Plateaux,Standard,44.55,4,0,125,4.9,0
2024-12-01,49,Homme,Plateaux,Premium,48.25,3,1,38,5.5,0
2024-12-01,47,Homme,Plateaux,Standard,46.96,4,1,155,4.4,1
2024-12-01,55,Femme,Centrale,Standard,34.1,2,1,14,8.2,0
2024-12-01,52,Femme,Centrale,Premium,63.22,5,0,119,6.4,0
2024-12-01,44,Femme,Maritime,Standard,37.46,3,0,86,4.4,0
2024-12-01,38,Femme,Plateaux,Standard,18.4,3,0,87,6.0,0
2024-12-01,23,Femme,Savanes,Standard,40.01,3,0,124,5.3,0
2024-12-02,58,Femme,Maritime,Standard,45.04,4,0,117,5.3,0
2024-12-02,66,Homme,Maritime,Standard,39.53,3,0,38,8.9,0
2024-12-02,61,Femme,Centrale,Standard,26.2,1,1,104,5.8,0
2024-12-02,57,Homme,Kara,Standard,29.2,2,0,143,5.8,0
2024-12-02,30,Homme,Maritime,Standard,29.66,4,0,173,4.4,0
2024-12-03,26,Homme,Savanes,Standard,49.36,5,0,178,6.1,0
2024-12-03,57,Femme,Maritime,Standard,47.2,4,1,172,5.2,1
2024-12-03,40,Femme,Maritime,Premium,44.88,7,0,88,6.8,0
2024-12-03,44,Homme,Centrale,Standard,17.71,0,0,165,6.3,1
2024-12-04,30,Homme,Maritime,Premium,43.03,3,0,165,6.1,1
2024-12-04,23,Homme,Maritime,Standard,18.75,3,0,86,6.5,0
2024-12-04,40,Femme,Maritime,Standard,20.53,2,0,121,5.5,0
2024-12-04,64,Femme,Plateaux,Standard,50.68,7,0,17,5.3,0
2024-12-04,41,Femme,Plateaux,Premium,50.07,4,0,51,5.1,0
2024-12-06,45,Femme,Maritime,Standard,2.0,0,1,106,3.1,1
2024-12-06,28,Homme,Kara,Premium,42.1,2,1,91,4.2,0
2024-12-07,63,Femme,Centrale,Standard,34.94,3,0,59,7.6,0
2024-12-07,55,Femme,Kara,Standard,14.23,1,2,86,6.8,0
2024-12-07,39,Homme,Kara,Standard,12.61,0,1,42,7.0,0
2024-12-07,28,Homme,Plateaux,Premium,52.55,2,0,178,6.9,0
2024-12-08,34,Homme,Plateaux,VIP,75.07,6,0,4,9.1,0
2024-12-08,61,Femme,Maritime,VIP,63.11,6,0,162,4.1,0
2024-12-08,58,Homme,Kara,Standard,33.23,2,0,114,6.9,1
2024-12-08,50,Homme,Centrale,Standard,2.0,1,0,63,7.3,0
2024-12-09,53,Homme,Centrale,Premium,65.7,6,0,106,4.7,0
2024-12-09,48,Femme,Maritime,Premium,51.58,5,0,35,9.9,0
2024-12-09,69,Homme,Savanes,VIP,66.98,4,0,17,7.7,0
2024-12-10,46,Femme,Savanes,Standard,24.92,3,1,118,4.0,0
2024-12-10,44,Femme,Maritime,Premium,77.25,7,0,30,6.8,0
2024-12-11,36,Homme,Maritime,Standard,39.24,3,1,69,4.4,0
2024-12-11,48,Homme,Maritime,Standard,45.88,4,2,92,4.7,0
2024-12-12,56,Femme,Centrale,Standard,39.17,3,0,44,6.5,0
2024-12-13,53,Femme,Maritime,Premium,57.24,6,0,14,8.3,0
2024-12-13,38,Femme,Kara,Standard,50.75,3,0,153,5.1,0
2024-12-13,69,Femme,Maritime,VIP,45.5,3,1,142,4.8,0
2024-12-14,33,Homme,Plateaux,Standard,21.02,3,1,67,6.7,0
2024-12-14,38,Femme,Kara,Standard,29.11,4,0,132,6.8,0
2024-12-15,69,Homme,Maritime,Standard,2.0,0,0,85,5.4,0
2024-12-16,29,Femme,Maritime,Standard,21.02,4,0,61,6.0,0
2024-12-16,22,Femme,Maritime,Standard,33.21,2,0,77,6.9,0
2024-12-16,28,Femme,Plateaux,VIP,60.61,6,0,68,5.2,0
2024-12-16,61,Homme,Plateaux,Premium,46.14,5,1,51,5.6,0
2024-12-16,65,Homme,Plateaux,Premium,25.4,3,0,89,8.4,0
2024-12-17,60,Femme,Kara,Standard,16.05,3,0,76,4.9,0
2024-12-18,26,Homme,Maritime,Standard,32.91,1,0,123,6.4,1
2024-12-18,25,Homme,Savanes,Premium,28.06,3,0,142,7.3,0
2024-12-18,40,Homme,Maritime,Standard,18.7,1,0,45,8.5,0
2024-12-18,54,Femme,Maritime,Premium,26.37,2,0,59,6.5,0
2024-12-19,58,Femme,Maritime,Standard,31.98,3,0,134,6.0,0
2024-12-19,30,Homme,Plateaux,Premium,34.92,3,0,62,4.8,0
2024-12-19,46,Femme,Plateaux,Premium,27.06,3,0,140,4.3,0
2024-12-19,59,Femme,Plateaux,Standard,37.88,3,0,135,5.9,0
2024-12-19,37,Femme,Maritime,Standard,25.27,3,1,1,7.6,0
2024-12-19,69,Femme,Maritime,Premium,33.1,3,1,97,6.7,0
2024-12-19,57,Homme,Maritime,Standard,27.3,2,0,14,6.5,0
2024-12-20,60,Homme,Maritime,Standard,9.27,1,1,0,6.5,0
2024-12-21,20,Femme,Savanes,Premium,39.07,3,0,80,6.3,0
2024-12-22,41,Homme,Plateaux,Premium,29.83,3,0,9,5.1,0
2024-12-22,62,Femme,Maritime,Standard,9.55,0,0,41,7.0,0
2024-12-23,60,Femme,Maritime,Standard,13.07,0,1,99,4.7,0
2024-12-23,27,Homme,Centrale,Standard,13.53,2,1,139,6.4,0
2024-12-23,23,Femme,Maritime,Standard,4.73,1,1,140,5.6,0
2024-12-24,22,Homme,Plateaux,Standard,50.94,4,0,139,4.1,0
2024-12-24,35,Homme,Kara,Premium,37.67,3,0,56,5.3,0
2024-12-25,56,Femme,Centrale,VIP,54.56,5,0,66,6.1,0
2024-12-25,37,Femme,Maritime,VIP,63.38,6,0,100,6.5,0
2024-12-25,36,Homme,Kara,Standard,51.38,3,0,94,7.2,0
2024-12-26,61,Femme,Plateaux,Standard,41.42,4,0,177,5.2,0
2024-12-27,28,Homme,Savanes,Standard,14.66,0,0,151,8.0,0
2024-12-27,58,Femme,Maritime,Standard,49.63,3,0,77,6.3,0
2024-12-27,42,Femme,Kara,Standard,30.91,2,0,9,7.2,0
2024-12-27,50,Homme,Plateaux,Standard,33.01,2,0,28,7.8,0
2024-12-27,26,Femme,Maritime,Premium,49.98,3,0,44,7.4,0
2024-12-28,55,Homme,Maritime,Standard,27.42,2,1,18,4.5,0
2024-12-28,60,Homme,Savanes,VIP,81.1,5,0,66,7.6,0
2024-12-28,27,Femme,Kara,Premium,71.94,5,0,70,6.7,0
2024-12-29,57,Homme,Savanes,Premium,40.11,3,0,17,5.2,0
2024-12-29,18,Homme,Maritime,Premium,53.09,4,0,22,7.2,0
2024-12-29,60,Homme,Plateaux,Standard,22.41,3,0,42,4.7,0
2024-12-30,29,Homme,Maritime,Standard,12.66,1,0,157,6.8,1
2024-12-30,54,Femme,Kara,Standard,2.0,0,0,123,5.0,0
